Sales Id,Year,Sales Date,Customer Id,Sales Channel,Channel Id,Channel Type,Channel Type Id,Country,Country Id,Geographic Region,Product Name,Product Id,Product Category,Product Class,Unit Cost Price,Unit Sale Price,Discount Type,Discount Type Id,Discount %,Quantity,Marketing Price,Cost Price,Sales Price WO Disc,Discount,Final Sales Price,Profit/Loss,Profit/Loss %,Customer Satisfaction,Complaints Reason,Customer Rating
2866,2020,21-Feb-20,1033,Referral program,3,Referrals,3,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3064,2020,26-Mar-20,1043,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3098,2020,01-Apr-20,1028,Store,1,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3235,2020,24-Apr-20,1981,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3382,2020,18-May-20,1011,Referral program,3,Referrals,3,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3541,2020,14-Jun-20,1027,Online,2,Referrals,3,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3592,2020,22-Jun-20,1028,Referral program,3,Website,4,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3695,2020,09-Jul-20,1027,Store,1,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
3952,2020,21-Aug-20,1032,Referral program,3,Website,4,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
4325,2020,22-Oct-20,1062,Store,1,Blogs,1,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
4376,2020,31-Oct-20,1014,Affiliate program,4,Referrals,3,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5000,2020,20-Feb-20,1200,Affiliate program,4,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5234,2020,07-Apr-20,1701,Store,1,Referrals,3,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5443,2020,19-May-20,1426,Online,2,Paid Ads,2,France,13,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5742,2020,18-Jul-20,1643,Online,2,Paid Ads,2,Denmark,5,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5773,2020,24-Jul-20,1301,Referral program,3,Referrals,3,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
5989,2020,05-Sep-20,1132,Online,2,Blogs,1,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
6341,2020,15-Nov-20,1081,Referral program,3,Paid Ads,2,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
6405,2020,27-Nov-20,1528,Affiliate program,4,Blogs,1,Netherlands,7,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
6448,2020,06-Dec-20,1594,Affiliate program,4,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
6899,2020,05-Sep-20,1752,Online,2,Blogs,1,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7761,2018,13-Sep-18,1295,Affiliate program,4,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7797,2018,22-Sep-18,1902,Online,2,Paid Ads,2,Denmark,5,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7827,2018,29-Sep-18,1143,Online,2,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7832,2018,16-Jun-18,1679,Online,2,Website,4,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7853,2018,21-Jun-18,1254,Affiliate program,4,Website,4,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
7889,2020,04-Mar-20,1045,Store,1,Website,4,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
15,2017,05-Jan-17,1748,Referral program,3,Website,4,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
26,2017,09-Jan-17,1112,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
137,2017,15-Feb-17,1771,Affiliate program,4,Blogs,1,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
139,2017,16-Feb-17,1088,Referral program,3,Website,4,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
142,2017,17-Feb-17,1276,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
196,2017,07-Mar-17,1581,Referral program,3,Paid Ads,2,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
226,2017,17-Mar-17,1692,Affiliate program,4,Blogs,1,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
271,2017,01-Apr-17,1860,Affiliate program,4,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
319,2017,17-Apr-17,1552,Affiliate program,4,Website,4,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
337,2017,23-Apr-17,1564,Online,2,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
341,2017,24-Apr-17,1213,Referral program,3,Referrals,3,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
435,2017,25-May-17,1929,Online,2,Website,4,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
475,2017,08-Jun-17,1225,Referral program,3,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
498,2017,15-Jun-17,1730,Store,1,Referrals,3,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
528,2017,25-Jun-17,1511,Store,1,Blogs,1,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
535,2017,28-Jun-17,1710,Referral program,3,Referrals,3,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
573,2017,10-Jul-17,1943,Affiliate program,4,Website,4,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
597,2020,18-Jul-20,1029,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
719,2017,28-Aug-17,1278,Online,2,Website,4,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
743,2017,05-Sep-17,1499,Affiliate program,4,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
781,2017,18-Sep-17,1882,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
867,2017,16-Oct-17,1414,Online,2,Referrals,3,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
922,2017,04-Nov-17,1703,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1056,2017,18-Dec-17,1624,Referral program,3,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1109,2020,04-Jan-20,1042,Referral program,3,Paid Ads,2,Sweden,8,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1111,2018,04-Jan-18,1342,Online,2,Website,4,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1139,2018,11-Jan-18,1924,Online,2,Paid Ads,2,Sweden,8,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1292,2018,19-Feb-18,1611,Referral program,3,Blogs,1,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1321,2018,26-Feb-18,1089,Referral program,3,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1333,2018,01-Mar-18,1407,Online,2,Blogs,1,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1393,2020,16-Mar-20,1979,Referral program,3,Website,4,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1482,2018,07-Apr-18,1494,Referral program,3,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1495,2020,10-Apr-20,1039,Affiliate program,4,Paid Ads,2,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1593,2018,05-May-18,1344,Affiliate program,4,Blogs,1,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1656,2018,21-May-18,1865,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,3,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1722,2018,06-Jun-18,1254,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1726,2018,07-Jun-18,1246,Store,1,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1758,2018,15-Jun-18,1267,Online,2,Blogs,1,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
1787,2018,22-Jun-18,1754,Affiliate program,4,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
1844,2018,07-Jul-18,1607,Store,1,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2023,2018,20-Aug-18,1336,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,3,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2025,2018,21-Aug-18,1127,Online,2,Referrals,3,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2067,2018,31-Aug-18,1570,Store,1,Blogs,1,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2184,2018,30-Sep-18,1763,Affiliate program,4,Website,4,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2263,2018,19-Oct-18,1701,Store,1,Referrals,3,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2266,2018,20-Oct-18,1640,Referral program,3,Paid Ads,2,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2272,2018,22-Oct-18,1919,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2422,2018,28-Nov-18,1364,Referral program,3,Blogs,1,Denmark,5,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2444,2018,04-Dec-18,1952,Online,2,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2473,2018,11-Dec-18,1813,Online,2,Referrals,3,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2891,2020,25-Feb-20,1051,Online,2,Referrals,3,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
3268,2020,29-Apr-20,1015,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
3916,2020,15-Aug-20,1017,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
4336,2020,24-Oct-20,1061,Online,2,Paid Ads,2,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
4834,2020,18-Jan-20,1730,Affiliate program,4,Paid Ads,2,Sweden,8,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
5142,2020,20-Mar-20,1527,Affiliate program,4,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
5338,2020,28-Apr-20,1523,Store,1,Blogs,1,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
5467,2020,24-May-20,1243,Online,2,Blogs,1,France,13,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
5544,2020,08-Jun-20,1574,Affiliate program,4,Paid Ads,2,Sweden,8,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
6024,2020,12-Sep-20,1197,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
6286,2020,04-Nov-20,1784,Referral program,3,Website,4,Netherlands,7,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
6667,2020,20-Mar-20,1036,Affiliate program,4,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
6764,2020,08-Jun-20,1889,Affiliate program,4,Paid Ads,2,Sweden,8,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
6934,2020,12-Sep-20,1923,Online,2,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,5,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
7435,2020,08-Aug-20,1004,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
7440,2020,09-Aug-20,1982,Store,1,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
7470,2020,14-Aug-20,1047,Affiliate program,4,Referrals,3,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
7828,2018,30-Sep-18,1109,Affiliate program,4,Website,4,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
7859,2018,22-Jun-18,1739,Affiliate program,4,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
7875,2018,01-Mar-18,1287,Online,2,Blogs,1,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
7937,2017,07-Mar-17,1790,Referral program,3,Paid Ads,2,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
7967,2017,17-Mar-17,1797,Affiliate program,4,Blogs,1,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
8000,2017,07-Mar-17,1292,Referral program,3,Paid Ads,2,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
8030,2017,17-Mar-17,1883,Affiliate program,4,Blogs,1,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2561,2019,01-Jan-19,1356,Referral program,3,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2564,2019,02-Jan-19,1848,Referral program,3,Referrals,3,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2584,2019,05-Jan-19,1163,Online,2,Blogs,1,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2593,2019,07-Jan-19,1195,Online,2,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2599,2019,08-Jan-19,1900,Store,1,Blogs,1,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2606,2019,09-Jan-19,1563,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2609,2019,09-Jan-19,1357,Affiliate program,4,Paid Ads,2,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2622,2019,12-Jan-19,1213,Affiliate program,4,Paid Ads,2,Australia,6,Oceania,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2628,2019,13-Jan-19,1461,Affiliate program,4,Website,4,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2641,2019,15-Jan-19,1090,Online,2,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,7,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2668,2019,19-Jan-19,1424,Store,1,Website,4,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2671,2019,20-Jan-19,1555,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2695,2019,24-Jan-19,1697,Store,1,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2730,2019,30-Jan-19,1531,Affiliate program,4,Blogs,1,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2738,2019,31-Jan-19,1710,Referral program,3,Paid Ads,2,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2754,2019,03-Feb-19,1733,Online,2,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2778,2019,07-Feb-19,1576,Referral program,3,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,2,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2782,2019,07-Feb-19,1834,Referral program,3,Paid Ads,2,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2794,2019,09-Feb-19,1111,Online,2,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2822,2019,14-Feb-19,1760,Online,2,Referrals,3,United States,3,America,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2825,2019,14-Feb-19,1293,Store,1,Referrals,3,Norway,2,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,4,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
2830,2019,15-Feb-19,1288,Referral program,3,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2841,2019,17-Feb-19,1739,Online,2,Paid Ads,2,Switzerland,1,Europe,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,5
2877,2019,23-Feb-19,1534,Referral program,3,Referrals,3,China,17,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,8,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,3
2933,2019,04-Mar-19,1293,Referral program,3,Referrals,3,Singapore,4,Asia,Prod - E,5,Sports Shoes,Standard,75,125,No Discount,1,0,6,5,70,125,0,125,50,0.666666666666667,Satisfied,No Complaints,4
